Fecha;VelocidadViento
2020-01-01 18:10:00;7.731246968421052
2020-01-01 18:20:00;7.603479714999999
2020-01-01 18:30:00;7.224220810526315
2020-01-01 18:40:00;7.654257636842106
2020-01-01 18:50:00;7.978669645000001
2020-01-01 19:00:00;7.095427516666668
2020-01-01 19:10:00;8.006660555555555
2020-01-01 19:20:00;7.646105288888887
2020-01-01 19:30:00;7.268114799999997
2020-01-01 19:40:00;7.541699684210527
2020-01-01 19:50:00;7.1009297700000005
2020-01-01 20:00:00;7.459826142105262
2020-01-01 20:10:00;6.753572077777778
2020-01-01 20:20:00;6.997754734999999
2020-01-01 20:30:00;6.543657700000002
2020-01-01 20:40:00;6.427220910526316
2020-01-01 20:50:00;7.347878626315789
2020-01-01 21:00:00;7.587379674999997
2020-01-01 21:10:00;7.274110321052632
2020-01-01 21:20:00;6.783410805555558
2020-01-01 21:30:00;6.858294305555557
2020-01-01 21:40:00;6.286624885000001
2020-01-01 21:50:00;6.663582205882353
2020-01-01 22:00:00;6.202464775000001
2020-01-01 22:10:00;6.078968321052631
2020-01-01 22:20:00;6.587429839999999
2020-01-01 22:30:00;6.93789425
2020-01-01 22:40:00;6.730041873684211
2020-01-01 22:50:00;6.950804760000001
2020-01-01 23:00:00;7.199444194444445
2020-01-01 23:10:00;6.6822998249999985
2020-01-01 23:20:00;6.045494563157894
2020-01-01 23:30:00;6.152610342105263
2020-01-01 23:40:00;5.864909825
2020-01-01 23:50:00;5.635189321052631
2020-01-02 00:00:00;6.111620863157895
2020-01-02 00:10:00;5.906204875
2020-01-02 00:20:00;5.513681125
2020-01-02 00:30:00;5.8128248550000015
2020-01-02 00:40:00;5.958620889473684
2020-01-02 00:50:00;5.745459800000001
2020-01-02 01:00:00;5.799077638888888
2020-01-02 01:10:00;5.8284682684210525
2020-01-02 01:20:00;5.8035098399999985
2020-01-02 01:30:00;5.387194536842105
2020-01-02 01:40:00;5.511622033333335
2020-01-02 01:50:00;5.18505482
2020-01-02 02:00:00;5.017805005263157
2020-01-02 02:10:00;4.779355327777779
2020-01-02 02:20:00;4.30611982
2020-01-02 02:30:00;3.4917630105263164
2020-01-02 02:40:00;3.0540220777777782
2020-01-02 02:50:00;2.9330893736842105
2020-01-02 03:00:00;3.0978348600000003
2020-01-02 03:10:00;3.0695776944444444
2020-01-02 03:20:00;3.29405485
2020-01-02 03:30:00;3.840347147368421
2020-01-02 03:40:00;3.9605314
2020-01-02 03:50:00;4.402534804999998
2020-01-02 04:00:00;3.5805053944444447
2020-01-02 04:10:00;3.4912945473684207
2020-01-02 04:20:00;3.8578648150000014
2020-01-02 04:30:00;3.974673505263158
2020-01-02 04:40:00;4.463217517647059
2020-01-02 04:50:00;3.463864865000001
2020-01-02 05:00:00;3.3171276055555565
2020-01-02 05:10:00;3.190079825
2020-01-02 05:20:00;3.607727633333333
2020-01-02 05:30:00;3.5761298800000008
2020-01-02 05:40:00;3.5069198649999995
2020-01-02 05:50:00;3.5749315000000004
2020-01-02 06:00:00;3.618252500000001
2020-01-02 06:10:00;3.539836726315789
2020-01-02 06:20:00;4.504610268421051
2020-01-02 06:30:00;3.976505042105264
2020-01-02 06:40:00;3.728820910526317
2020-01-02 06:50:00;3.120705438888889
2020-01-02 07:00:00;3.16004491
2020-01-02 07:10:00;3.0118998722222217
2020-01-02 07:20:00;2.5926098399999997
2020-01-02 07:30:00;2.824652463157894
2020-01-02 07:40:00;3.088373536842105
2020-01-02 07:50:00;2.7443098700000004
2020-01-02 08:00:00;3.4996609666666663
2020-01-02 08:10:00;3.68733485
2020-01-02 08:20:00;3.1475314105263164
2020-01-02 08:30:00;3.607494584210527
2020-01-02 08:40:00;3.5020109444444447
2020-01-02 08:50:00;3.595654825
2020-01-02 09:00:00;3.4375103315789475
2020-01-02 09:10:00;4.10077984
2020-01-02 09:20:00;2.7178367631578944
2020-01-02 09:30:00;2.5598524736842108
2020-01-02 09:40:00;3.377109815
2020-01-02 09:50:00;3.132405136842105
2020-01-02 10:00:00;2.761722105555556
2020-01-02 10:10:00;2.306999905
2020-01-02 10:20:00;2.6836109777777777
2020-01-02 10:30:00;2.89007985
2020-01-02 10:40:00;2.842138766666667
2020-01-02 10:50:00;2.5237156736842112
2020-01-02 11:00:00;2.737369875
2020-01-02 11:10:00;2.771182217647058
2020-01-02 11:20:00;3.156439855
2020-01-02 11:30:00;3.2209472631578953
2020-01-02 11:40:00;3.279644875
2020-01-02 11:50:00;3.6569331666666662
2020-01-02 12:00:00;3.707462921052631
2020-01-02 12:10:00;4.533244785
2020-01-02 12:20:00;5.81022205
2020-01-02 12:30:00;5.99839985263158
2020-01-02 12:40:00;6.0786419263157905
2020-01-02 12:50:00;6.289483968421052
2020-01-02 13:00:00;6.655515610526315
2020-01-02 13:10:00;6.151399845000001
2020-01-02 13:20:00;6.502331415789473
2020-01-02 13:30:00;6.198084010526316
2020-01-02 13:40:00;5.505794322222222
2020-01-02 13:50:00;6.255154825
2020-01-02 14:00:00;6.081920842105263
2020-01-02 14:10:00;6.818377605555557
2020-01-02 14:20:00;7.319944155555555
2020-01-02 14:30:00;7.1598946250000015
2020-01-02 14:40:00;6.8369155052631605
2020-01-02 14:50:00;6.903852415789473
2020-01-02 15:00:00;6.4754275833333335
2020-01-02 15:10:00;6.727468242105262
2020-01-02 15:20:00;7.293884010526315
2020-01-02 15:30:00;7.1378682157894735
2020-01-02 15:40:00;7.242154619999999
2020-01-02 15:50:00;7.118864909999999
2020-01-02 16:00:00;6.422599842105264
2020-01-02 16:10:00;6.402329915
2020-01-02 16:20:00;6.350055305555558
2020-01-02 16:30:00;6.546057805263157
2020-01-02 16:40:00;6.522099889473684
2020-01-02 16:50:00;6.545549961111112
2020-01-02 17:00:00;6.36894485
2020-01-02 17:10:00;7.20987865263158
2020-01-02 17:20:00;7.2873886222222195
2020-01-02 17:30:00;7.25360979
2020-01-02 17:40:00;7.341868042105262
2020-01-02 17:50:00;7.268732972222222
2020-01-02 18:00:00;7.929454594999997
2020-01-02 18:10:00;7.98960492105263
2020-01-02 18:20:00;7.942866333333334
2020-01-02 18:30:00;7.977864510000002
2020-01-02 18:40:00;8.187227333333333
2020-01-02 18:50:00;7.832131268421053
2020-01-02 19:00:00;7.373159690000001
2020-01-02 19:10:00;7.657321772222222
2020-01-02 19:20:00;7.46367865263158
2020-01-02 19:30:00;7.650746957894738
2020-01-02 19:40:00;7.649725994736843
2020-01-02 19:50:00;7.401078668421053
2020-01-02 20:00:00;6.91412084736842
2020-01-02 20:10:00;6.505964820000001
2020-01-02 20:20:00;6.8442057352941195
2020-01-02 20:30:00;6.605924929999999
2020-01-02 20:40:00;6.823789284210527
2020-01-02 20:50:00;6.765877561111113
2020-01-02 21:00:00;6.8346448350000015
2020-01-02 21:10:00;6.88031474
2020-01-02 21:20:00;6.752370347058822
2020-01-02 21:30:00;6.356889765000001
2020-01-02 21:40:00;6.418973521052632
2020-01-02 21:50:00;6.400766538888887
2020-01-02 22:00:00;6.94311979
2020-01-02 22:10:00;6.360166516666667
2020-01-02 22:20:00;6.436394283333334
2020-01-02 22:30:00;6.909415668421053
2020-01-02 22:40:00;6.6244314
2020-01-02 22:50:00;6.374794578947368
2020-01-02 23:00:00;5.6372787526315795
2020-01-02 23:10:00;6.0385577947368425
2020-01-02 23:20:00;6.097179820000003
2020-01-02 23:30:00;5.942360905555557
2020-01-02 23:40:00;6.1598348550000015
2020-01-02 23:50:00;6.08022609473684
2020-01-03 00:00:00;5.602010966666668
2020-01-03 00:10:00;5.773794835
2020-01-03 00:20:00;6.130222077777778
2020-01-03 00:30:00;6.315910400000001
2020-01-03 00:40:00;5.968754800000001
2020-01-03 00:50:00;4.9118664444444455
2020-01-03 01:00:00;4.96700504736842
2020-01-03 01:10:00;5.958555361111111
2020-01-03 01:20:00;5.22811482
2020-01-03 01:30:00;4.898694250000001
2020-01-03 01:40:00;3.447059815
2020-01-03 01:50:00;3.3998156105263164
2020-01-03 02:00:00;3.20811164117647
2020-01-03 02:10:00;3.2500797999999995
2020-01-03 02:20:00;3.214624875
2020-01-03 02:30:00;3.075184084210527
2020-01-03 02:40:00;3.216024875
2020-01-03 02:50:00;3.1678887277777776
2020-01-03 03:00:00;2.822578810526315
2020-01-03 03:10:00;2.761704915
2020-01-03 03:20:00;3.170020915789473
2020-01-03 03:30:00;2.809563021052631
2020-01-03 03:40:00;2.921894631578948
2020-01-03 03:50:00;2.896331421052632
2020-01-03 04:00:00;3.0365645764705884
2020-01-03 04:10:00;2.7842712928571425
2020-01-03 04:20:00;2.843031463157895
2020-01-03 04:30:00;3.1029898450000006
2020-01-03 04:40:00;3.033511652941176
2020-01-03 04:50:00;3.9398682684210526
2020-01-03 05:00:00;3.2644998842105264
2020-01-03 05:10:00;3.338394865
2020-01-03 05:20:00;3.4052331555555564
2020-01-03 05:30:00;2.3433499350000004
2020-01-03 05:40:00;3.0630865066666666
2020-01-03 05:50:00;3.0762749
2020-01-03 06:00:00;2.9655276277777785
2020-01-03 06:10:00;2.450974835
2020-01-03 06:20:00;2.5979292647058827
2020-01-03 06:30:00;2.6919945947368418
2020-01-03 06:40:00;2.1450649000000004
2020-01-03 06:50:00;2.1150262157894737
2020-01-03 07:00:00;1.993247497142857
2020-01-03 07:10:00;2.218949894444445
2020-01-03 07:20:00;2.3113665722222225
2020-01-03 07:30:00;2.6293315105263155
2020-01-03 07:40:00;2.1444051315789467
2020-01-03 07:50:00;2.181442005263158
2020-01-03 08:00:00;1.850094935
2020-01-03 08:10:00;2.069644366666667
2020-01-03 08:20:00;2.4684472315789474
2020-01-03 08:30:00;2.3599799100000003
2020-01-03 08:40:00;2.967964552941176
2020-01-03 08:50:00;2.311727655555556
2020-01-03 09:00:00;3.00127489
2020-01-03 09:10:00;2.575805136842105
2020-01-03 09:20:00;2.406549875
2020-01-03 09:30:00;2.2027419842105265
2020-01-03 09:40:00;2.1083776666666667
2020-01-03 09:50:00;2.312739895
2020-01-03 10:00:00;2.4003525210526315
2020-01-03 10:10:00;2.2541609944444443
2020-01-03 10:20:00;2.2819577684210532
2020-01-03 10:30:00;1.6834736421052632
2020-01-03 10:40:00;1.5837221500000005
2020-01-03 10:50:00;2.036378847368421
2020-01-03 11:00:00;1.816034895
2020-01-03 11:10:00;1.26727998
2020-01-03 12:50:00;4.30229975
2020-01-03 13:00:00;4.400169795
2020-01-03 13:10:00;4.261599810526317
2020-01-03 13:20:00;4.429389820000001
2020-01-03 13:30:00;4.6231586117647065
2020-01-03 13:40:00;4.9493097499999985
2020-01-03 13:50:00;4.92894973
2020-01-03 14:00:00;4.99601479
2020-01-03 14:10:00;5.7626998277777775
2020-01-03 14:20:00;6.043614845
2020-01-03 14:30:00;7.549660744444443
2020-01-03 14:40:00;8.326659445
2020-01-03 14:50:00;8.298743866666667
2020-01-03 15:00:00;8.657059200000003
2020-01-03 15:10:00;7.864889336842105
2020-01-03 15:20:00;7.156368315789473
2020-01-03 15:30:00;7.30714184736842
2020-01-03 15:40:00;7.156857647368421
2020-01-03 15:50:00;6.701422027777778
2020-01-03 16:00:00;6.454499865
2020-01-03 16:10:00;6.207835070588233
2020-01-03 16:20:00;6.2614683
2020-01-03 16:30:00;6.00722994
2020-01-03 16:40:00;5.671249861111113
2020-01-03 16:50:00;5.836520889473684
2020-01-03 17:00:00;6.0197047600000015
2020-01-03 17:10:00;6.176455422222222
2020-01-03 17:20:00;6.5648553666666665
2020-01-03 17:30:00;6.341699716666664
2020-01-03 17:40:00;6.088699821052632
2020-01-03 17:50:00;5.8834822529411746
2020-01-03 18:00:00;5.9864735736842105
2020-01-03 18:10:00;6.1371399
2020-01-03 18:20:00;5.864031405263157
2020-01-03 18:30:00;5.425027533333334
2020-01-03 18:40:00;5.3405348550000005
2020-01-03 18:50:00;5.201847215789472
2020-01-03 19:00:00;5.50725982
2020-01-03 19:10:00;5.610699863157893
2020-01-03 19:20:00;5.230731336842106
2020-01-03 19:30:00;5.17257975
2020-01-03 19:40:00;5.269399838888888
2020-01-03 19:50:00;5.288459829999999
2020-01-03 20:00:00;5.6763397866666665
2020-01-03 20:10:00;5.183879825
2020-01-03 20:20:00;5.021473499999998
2020-01-03 20:30:00;4.4528248449999985
2020-01-03 20:40:00;4.6723471684210525
2020-01-03 20:50:00;4.8181164222222215
2020-01-03 21:00:00;4.543664765
2020-01-03 21:10:00;4.341036657894739
2020-01-03 21:20:00;4.823873515789473
2020-01-03 21:30:00;4.749479809999999
2020-01-03 21:40:00;4.9022331277777775
2020-01-03 21:50:00;5.175389845
2020-01-03 22:00:00;5.186524845
2020-01-03 22:10:00;4.518193935294119
2020-01-03 22:20:00;4.13810483
2020-01-03 22:30:00;3.769310310526316
2020-01-03 22:40:00;3.4171275999999997
2020-01-03 22:50:00;3.6675698300000006
2020-01-03 23:00:00;3.493872094444445
2020-01-03 23:10:00;3.489344865
2020-01-03 23:20:00;3.6187629842105262
2020-01-03 23:30:00;3.31653986
2020-01-03 23:40:00;3.783420868421053
2020-01-03 23:50:00;4.33988482
2020-01-04 00:00:00;4.730910900000001
2020-01-04 00:10:00;4.0027048700000005
2020-01-04 00:20:00;3.198223394117647
2020-01-04 00:30:00;3.0403351647058825
2020-01-04 00:40:00;3.171963036842105
2020-01-04 00:50:00;3.44104984
2020-01-04 01:00:00;4.2419887166666665
2020-01-04 01:10:00;4.743420852631578
2020-01-04 01:20:00;4.228209855
2020-01-04 01:30:00;3.3632704705882364
2020-01-04 01:40:00;2.530944895
2020-01-04 01:50:00;3.0315175235294123
2020-01-04 02:00:00;2.89010486
2020-01-04 02:10:00;3.0006276111111108
2020-01-04 02:20:00;2.98436986
2020-01-04 02:30:00;2.4159448750000005
2020-01-04 02:40:00;2.5990314368421057
2020-01-04 02:50:00;2.5865999
2020-01-04 03:00:00;2.5092248850000005
2020-01-04 03:10:00;2.587878842105263
2020-01-04 03:20:00;2.571020910526316
2020-01-04 03:30:00;2.818036663157895
2020-01-04 03:40:00;3.0354787789473687
2020-01-04 03:50:00;2.52923985
2020-01-04 04:00:00;2.912844311111111
2020-01-04 04:10:00;2.522405110526316
2020-01-04 04:20:00;2.9511999052631577
2020-01-04 04:30:00;2.7330448200000004
2020-01-04 04:40:00;2.329327627777777
2020-01-04 04:50:00;2.8130945842105257
2020-01-04 05:00:00;3.0156098900000003
2020-01-04 05:10:00;2.1274276722222223
2020-01-04 05:20:00;3.0387683105263164
2020-01-04 05:30:00;2.6615776611111106
2020-01-04 05:40:00;2.2611148850000005
2020-01-04 05:50:00;2.451120878947368
2020-01-04 06:00:00;2.9493276444444447
2020-01-04 06:10:00;2.742036710526316
2020-01-04 06:20:00;2.8359209368421068
2020-01-04 06:30:00;2.10409989375
2020-01-04 06:40:00;2.6869103789473683
2020-01-04 06:50:00;2.4084449
2020-01-04 07:00:00;2.0740893947368417
2020-01-04 07:10:00;1.7873209684210525
2020-01-04 07:20:00;2.2959748600000003
2020-01-04 07:30:00;2.2121054055555565
2020-01-04 07:40:00;1.86328993
2020-01-04 07:50:00;2.6015946263157894
2020-01-04 08:00:00;2.4503098700000003
2020-01-04 08:10:00;2.5008261947368418
2020-01-04 08:20:00;2.341611
2020-01-04 08:30:00;2.3890299
2020-01-04 08:40:00;2.056720989473684
2020-01-04 08:50:00;2.0510165444444453
2020-01-04 09:00:00;1.9809630736842103
2020-01-04 09:10:00;2.4947298749999995
2020-01-04 09:20:00;2.106577661111111
2020-01-04 09:30:00;1.9488103894736837
2020-01-04 09:40:00;1.985299865
2020-01-04 09:50:00;1.9472525578947368
2020-01-04 10:00:00;2.0964999166666667
2020-01-04 10:10:00;2.206374885
2020-01-04 10:20:00;2.2385419947368423
2020-01-04 10:30:00;1.610929920000001
2020-01-04 10:40:00;2.1634630526315792
2020-01-04 10:50:00;2.207505438888889
2020-01-04 11:00:00;2.7255682789473687
2020-01-04 11:10:00;3.8253848450000008
2020-01-04 11:20:00;4.761389310526316
2020-01-04 11:30:00;5.0842054055555534
2020-01-04 11:40:00;4.55885982
2020-01-04 11:50:00;4.390955366666666
2020-01-04 12:00:00;4.251022083333333
2020-01-04 12:10:00;4.373854855
2020-01-04 12:20:00;4.0514831166666685
2020-01-04 12:30:00;4.461622088888889
2020-01-04 12:40:00;4.691239789999999
2020-01-04 12:50:00;4.796562963157894
2020-01-04 13:00:00;4.53585242105263
2020-01-04 13:10:00;4.115222016666666
2020-01-04 13:20:00;4.31959488
2020-01-04 13:30:00;4.5328576210526315
2020-01-04 13:40:00;4.393699855555556
2020-01-04 13:50:00;4.31070982
2020-01-04 14:00:00;4.327599742105264
2020-01-04 14:10:00;4.585059814999998
2020-01-04 14:20:00;4.272466505555556
2020-01-04 14:30:00;5.647015589473685
2020-01-04 14:40:00;6.669424875
2020-01-04 14:50:00;5.549836663157895
2020-01-04 15:00:00;6.034379920000001
2020-01-04 15:10:00;5.557894521052632
2020-01-04 15:20:00;6.1442748300000005
2020-01-04 15:30:00;6.347678821052632
2020-01-04 15:40:00;6.1810735368421055
2020-01-04 15:50:00;6.7081103578947365
2020-01-04 16:00:00;7.426015473684209
2020-01-04 16:10:00;7.012526136842105
2020-01-04 16:20:00;6.632329915
2020-01-04 16:30:00;6.974499811111111
2020-01-04 16:40:00;6.853649884999999
2020-01-04 16:50:00;7.239193817647059
2020-01-04 17:00:00;7.577621872222222
2020-01-04 17:10:00;7.6419197
2020-01-04 17:20:00;7.260216388888887
2020-01-04 17:30:00;6.934199816666666
2020-01-04 17:40:00;6.6605597900000015
2020-01-04 17:50:00;5.883522000000001
2020-01-04 18:00:00;6.004977594444443
2020-01-04 18:10:00;6.660794869999998
2020-01-04 18:20:00;6.456229135294117
2020-01-04 18:30:00;7.312605142105262
2020-01-04 18:40:00;7.1787719277777775
2020-01-04 18:50:00;7.0847470894736855
2020-01-04 19:00:00;7.71074469
2020-01-04 19:10:00;8.046394138888887
2020-01-04 19:20:00;6.958305031578948
2020-01-04 19:30:00;6.723619735
2020-01-04 19:40:00;7.058544333333334
2020-01-04 19:50:00;6.704444744999999
2020-01-04 20:00:00;5.928115694736843
2020-01-04 20:10:00;6.009488711111112
2020-01-04 20:20:00;6.109599894736843
2020-01-04 20:30:00;6.559610294736843
2020-01-04 20:40:00;6.804764855
2020-01-04 20:50:00;6.678966455555555
2020-01-04 21:00:00;6.461220878947367
2020-01-04 21:10:00;6.42028478
2020-01-04 21:20:00;5.6881165166666685
2020-01-04 21:30:00;5.762631410526318
2020-01-04 21:40:00;5.78030485
2020-01-04 21:50:00;5.203805333333333
2020-01-04 22:00:00;4.80922487
2020-01-04 22:10:00;5.085105422222221
2020-01-04 22:20:00;5.243440982352942
2020-01-04 22:30:00;5.107631463157895
2020-01-04 22:40:00;5.12480986
2020-01-04 22:50:00;5.362705433333333
2020-01-04 23:00:00;5.727368231578947
2020-01-04 23:10:00;5.611120878947368
2020-01-04 23:20:00;5.7995297850000025
2020-01-04 23:30:00;5.946441978947368
2020-01-04 23:40:00;5.959405142105264
2020-01-04 23:50:00;5.95089978
2020-01-05 00:00:00;5.465399864705881
2020-01-05 00:10:00;5.763339830000001
2020-01-05 00:20:00;5.677105782352943
2020-01-05 00:30:00;5.453110315789473
2020-01-05 00:40:00;5.079184829999999
2020-01-05 00:50:00;4.800688733333335
2020-01-05 01:00:00;5.134114835
2020-01-05 01:10:00;5.099983133333332
2020-01-05 01:20:00;5.038374785
2020-01-05 01:30:00;5.05768875
2020-01-05 01:40:00;5.0613787526315805
2020-01-05 01:50:00;4.778421983333333
2020-01-05 02:00:00;4.701252489473684
2020-01-05 02:10:00;5.453405711764707
2020-01-05 02:20:00;5.208910368421051
2020-01-05 02:30:00;4.899427527777777
2020-01-05 02:40:00;4.792934805
2020-01-05 02:50:00;4.882162973684211
2020-01-05 03:00:00;5.36036292631579
2020-01-05 03:10:00;5.727009785
2020-01-05 03:20:00;5.579135088235294
2020-01-05 03:30:00;5.46282983
2020-01-05 03:40:00;5.6017103052631585
2020-01-05 03:50:00;5.558289775000001
2020-01-05 04:00:00;4.986235082352942
2020-01-05 04:10:00;4.814120847368421
2020-01-05 04:20:00;4.895431426315789
2020-01-05 04:30:00;4.2241348
2020-01-05 04:40:00;4.330464770000002
2020-01-05 04:50:00;4.789277622222222
2020-01-05 05:00:00;5.213284870000002
2020-01-05 05:10:00;5.297578810526316
2020-01-05 05:20:00;5.269379815
2020-01-05 05:30:00;5.309333111111111
2020-01-05 05:40:00;5.92536486
2020-01-05 05:50:00;5.584926084210526
2020-01-05 06:00:00;5.244477627777779
2020-01-05 06:10:00;5.38244978
2020-01-05 06:20:00;5.845541957894738
2020-01-05 06:30:00;5.746139865
2020-01-05 06:40:00;5.347699799999999
2020-01-05 06:50:00;5.383894815
2020-01-05 07:00:00;5.290047136842105
2020-01-05 07:10:00;5.8893747250000015
2020-01-05 07:20:00;6.038799827777778
2020-01-05 07:30:00;6.162620857894736
2020-01-05 07:40:00;6.0597448850000015
2020-01-05 07:50:00;5.934221994444445
2020-01-05 08:00:00;6.5701260736842135
2020-01-05 08:10:00;6.319693982352939
2020-01-05 08:20:00;6.6805942
2020-01-05 08:30:00;7.343226073684208
2020-01-05 08:40:00;7.22284692105263
2020-01-05 08:50:00;7.146941763157894
2020-01-05 09:00:00;6.985483177777778
2020-01-05 09:10:00;7.102215442105264
2020-01-05 09:20:00;6.335605411111112
2020-01-05 09:30:00;6.435955261111111
2020-01-05 09:40:00;7.022579725
2020-01-05 09:50:00;6.677847184210527
2020-01-05 10:00:00;6.571399715
2020-01-05 10:10:00;7.481620721052632
2020-01-05 10:20:00;8.231955094444446
2020-01-05 10:30:00;7.944024465
2020-01-05 10:40:00;7.4907773944444465
2020-01-05 10:50:00;8.371058300000001
2020-01-05 11:00:00;8.2889894
2020-01-05 11:10:00;6.981399815789474
2020-01-05 11:20:00;7.750146978947368
2020-01-05 11:30:00;8.425627188888889
2020-01-05 11:40:00;8.24769946
2020-01-05 11:50:00;8.469804731578947
2020-01-05 12:00:00;7.775220673684208
2020-01-05 12:10:00;7.4385100842105265
2020-01-05 12:20:00;7.74217857368421
2020-01-05 12:30:00;7.252826089473683
2020-01-05 12:40:00;7.8980096899999985
2020-01-05 12:50:00;8.693481894117648
2020-01-05 13:00:00;7.997957499999997
2020-01-05 13:10:00;7.95069971875
2020-01-05 13:20:00;7.715749660000002
2020-01-05 13:30:00;8.231862610526315
2020-01-05 13:40:00;8.436131110526317
2020-01-05 13:50:00;6.9659897650000016
2020-01-05 14:00:00;6.950941794736843
2020-01-05 14:10:00;6.793831289473684
2020-01-05 14:20:00;6.768299772222222
2020-01-05 14:30:00;6.962299822222223
2020-01-05 14:40:00;7.151889326315789
2020-01-05 14:50:00;7.957241815789473
2020-01-05 15:00:00;7.66576472
2020-01-05 15:10:00;7.531268015789473
2020-01-05 15:20:00;7.206710838888888
2020-01-05 15:30:00;6.638844704999999
2020-01-05 15:40:00;6.780715573684208
2020-01-05 15:50:00;6.617027649999999
2020-01-05 16:00:00;7.089344715
2020-01-05 16:10:00;7.72877466875
2020-01-05 16:20:00;7.681973315789473
2020-01-05 16:30:00;7.9746295200000015
2020-01-05 16:40:00;7.589178621052632
2020-01-05 16:50:00;8.157238377777775
2020-01-05 17:00:00;7.542354745000003
2020-01-05 17:10:00;6.971189152631579
2020-01-05 17:20:00;7.136934819999999
2020-01-05 17:30:00;6.61768863888889
2020-01-05 17:40:00;6.576326163157894
2020-01-05 17:50:00;6.248636673684209
2020-01-05 18:00:00;5.737526131578946
2020-01-05 18:10:00;5.317814805
2020-01-05 18:20:00;5.3567998
2020-01-05 18:30:00;5.7945314368421075
2020-01-05 18:40:00;5.520949900000001
2020-01-05 18:50:00;6.0343472315789475
2020-01-05 19:00:00;6.025284824999999
2020-01-05 19:10:00;6.270846546666666
2020-01-05 19:20:00;6.058457710526315
2020-01-05 19:30:00;5.66120988
2020-01-05 19:40:00;5.28959355625
2020-01-05 19:50:00;5.13689984
2020-01-05 20:00:00;5.254662884210528
2020-01-05 20:10:00;5.410116522222222
2020-01-05 20:20:00;5.2695547550000015
2020-01-05 20:30:00;4.744047294736842
2020-01-05 20:40:00;4.748626121052632
2020-01-05 20:50:00;4.804770411764705
2020-01-05 21:00:00;4.87040485
2020-01-05 21:10:00;5.126864476470589
2020-01-05 21:20:00;5.21096973
2020-01-05 21:30:00;5.220026168421051
2020-01-05 21:40:00;6.054189785
2020-01-05 21:50:00;6.051076311764707
2020-01-05 22:00:00;6.22285485
2020-01-05 22:10:00;6.242409785
2020-01-05 22:20:00;6.224364576470588
2020-01-05 22:30:00;6.3013366999999985
2020-01-05 22:40:00;6.1303747600000005
2020-01-05 22:50:00;5.660431473684209
2020-01-05 23:00:00;6.020794283333334
